,0,1,2,3,4,5,6,7
74,0.027162977,0.20588237,0.0,0.80000114,0.33333334,0.35594296,0.0,0.0
75,0.025150904,0.1911765,0.016393453,0.80000114,0.33333334,0.36435106,0.0,0.0
76,0.028169014,0.1911765,0.0,0.80000114,0.33333334,0.3727592,0.0,0.0
77,0.028169014,0.1911765,0.04918033,0.7818184,0.0,0.0076390677,0.0,0.0
78,0.027162977,0.20588237,0.04918033,0.80000114,0.0,0.012988124,0.0,0.0
79,0.027162977,0.1911765,0.04918033,0.7818184,0.0,0.022917202,0.0,0.0
80,0.027162977,0.20588237,0.04918033,0.80000114,0.0,0.031325303,0.0,0.0
81,0.029175049,0.20588237,0.06557377,0.80000114,0.0,0.041254383,0.0,0.0
82,0.036217302,0.22058827,0.081967205,0.80000114,0.0,0.049662482,0.0,0.0
83,0.030181086,0.22058827,0.09836066,0.80000114,0.0,0.058070585,0.0,0.0
84,0.027162977,0.22058827,0.114754096,0.7818184,0.0,0.066478685,0.0,0.0
85,0.03923541,0.23529413,0.13114753,0.7454548,0.0,0.06953773,0.0,0.0
86,0.041247483,0.2647059,0.13114753,0.7454548,1.0,0.00075194397,0.0,0.0
87,0.033199195,0.25000003,0.13114753,0.72727394,0.33333334,0.0022900114,0.0,0.0
88,0.05030181,0.23529413,0.13114753,0.72727394,0.33333334,0.0053490563,0.0,0.0
89,0.056338027,0.25000003,0.13114753,0.72727394,0.33333334,0.0084081,0.0,0.0
90,0.059356134,0.25000003,0.13114753,0.7454548,0.33333334,0.011467146,0.0,0.0
91,0.06036217,0.2647059,0.09836066,0.76363754,0.33333334,0.016816203,0.0,0.0
92,0.08450704,0.2647059,0.114754096,0.76363754,0.33333334,0.022165257,0.0,0.0
93,0.10663983,0.23529413,0.016393453,0.76363754,0.33333334,0.027514312,0.0,0.0
94,0.06639839,0.2647059,0.09836066,0.7818184,0.33333334,0.034384347,0.0,0.0
95,0.05030181,0.2647059,0.04918033,0.76363754,0.33333334,0.039733406,0.0,0.0
96,0.056338027,0.22058827,0.032786876,0.76363754,0.33333334,0.04508246,0.0,0.0
97,0.07746479,0.22058827,0.081967205,0.76363754,0.0,0.006101,0.0,0.0
98,0.05030181,0.20588237,0.081967205,0.7818184,0.0,0.012971033,0.0,0.0
99,0.04426559,0.20588237,0.081967205,0.76363754,0.0,0.022900114,0.0,0.0
100,0.027162977,0.20588237,0.081967205,0.76363754,0.0,0.029770147,0.0,0.0
101,0.028169014,0.20588237,0.081967205,0.76363754,0.0,0.039699227,0.0,0.0
102,0.02112676,0.20588237,0.081967205,0.76363754,0.0,0.048107326,0.0,0.0
103,0.025150904,0.20588237,0.06557377,0.7818184,0.0,0.05651543,0.0,0.0
104,0.020120723,0.20588237,0.081967205,0.7818184,0.0,0.06644451,0.0,0.0
105,0.029175049,0.22058827,0.09836066,0.80000114,0.0,0.07485261,0.0,0.0
106,0.03420523,0.22058827,0.114754096,0.80000114,0.0,0.08478169,0.0,0.0
107,0.04225352,0.23529413,0.13114753,0.80000114,0.0,0.09318978,0.0,0.0
108,0.028169014,0.23529413,0.14754099,0.7818184,0.0,0.10005982,0.0,0.0
109,0.036217302,0.2647059,0.14754099,0.76363754,0.33333334,0.006101,0.0,0.0
110,0.04828974,0.2647059,0.16393442,0.76363754,0.33333334,0.009160045,0.0,0.0
111,0.049295772,0.2647059,0.18032786,0.76363754,1.0,0.00075194397,0.0,0.0
112,0.052313883,0.2647059,0.18032786,0.76363754,0.33333334,0.0022900114,0.0,0.0
113,0.056338027,0.2794118,0.16393442,0.76363754,0.33333334,0.0053490563,0.0,0.0
114,0.09657948,0.2647059,0.16393442,0.76363754,0.33333334,0.0084081,0.0,0.0
115,0.075452715,0.2647059,0.081967205,0.7818184,1.0,0.00075194397,0.0,0.0
116,0.1056338,0.2647059,0.114754096,0.80000114,0.33333334,0.0022900114,0.0,0.0
117,0.13279678,0.2794118,0.081967205,0.7818184,0.33333334,0.0053490563,0.0,0.0
118,0.093561366,0.2647059,0.04918033,0.80000114,0.33333334,0.0084081,0.0,0.0
119,0.13179074,0.2794118,0.04918033,0.80000114,0.33333334,0.011467146,0.0,0.0
120,0.1277666,0.2794118,0.04918033,0.80000114,0.33333334,0.01452619,0.0,0.0
121,0.1307847,0.2794118,0.04918033,0.80000114,1.0,0.0,0.0,0.0
122,0.043259557,0.2647059,0.016393453,0.818182,1.0,0.0015209778,0.0,0.0
123,0.03722334,0.25000003,0.06557377,0.818182,0.33333334,0.006101,0.0,0.0
124,0.030181086,0.23529413,0.04918033,0.80000114,0.33333334,0.011450056,0.0,0.0
125,0.028169014,0.22058827,0.06557377,0.80000114,0.33333334,0.016799113,0.0,0.0
126,0.02414487,0.23529413,0.06557377,0.80000114,0.33333334,0.023669146,0.0,0.0
127,0.023138832,0.22058827,0.09836066,0.818182,0.0,0.0076390677,0.0,0.0
128,0.02414487,0.23529413,0.081967205,0.818182,0.33333334,0.006101,0.0,0.0
129,0.027162977,0.25000003,0.114754096,0.818182,0.33333334,0.0145091005,0.0,0.0
130,0.040241446,0.2647059,0.13114753,0.818182,0.33333334,0.021379136,0.0,0.0
131,0.04225352,0.29411766,0.14754099,0.818182,0.33333334,0.02672819,0.0,0.0
132,0.04225352,0.2794118,0.16393442,0.80000114,0.33333334,0.032077245,0.0,0.0
133,0.05533199,0.2794118,0.18032786,0.7818184,0.33333334,0.035136294,0.0,0.0
134,0.052313883,0.29411766,0.1967213,0.76363754,0.33333334,0.038195334,0.0,0.0
135,0.051307846,0.29411766,0.1967213,0.7454548,0.33333334,0.041254383,0.0,0.0
136,0.057344064,0.32352942,0.18032786,0.7454548,0.33333334,0.044313427,0.0,0.0
137,0.05030181,0.30882356,0.16393442,0.7454548,0.33333334,0.04737247,0.0,0.0
138,0.054325953,0.30882356,0.13114753,0.7454548,0.0,0.00075194397,0.0,0.0
139,0.06740443,0.32352942,0.13114753,0.76363754,0.33333334,0.0022900114,0.0,0.0
140,0.10663983,0.30882356,0.06557377,0.7454548,0.0,0.0022900114,0.0,0.0
141,0.15995975,0.30882356,0.081967205,0.7454548,1.0,0.0,0.0,0.0
142,0.19919516,0.2794118,0.081967205,0.7454548,1.0,0.0015209778,0.0,0.0
143,0.19114688,0.2794118,0.04918033,0.7454548,1.0,0.0030419554,0.0,0.0
144,0.2112676,0.2794118,0.032786876,0.72727394,0.33333334,0.0022900114,0.0,0.0
145,0.19617705,0.30882356,0.04918033,0.72727394,0.33333334,0.0053490563,0.0,0.0
146,0.27665994,0.29411766,0.04918033,0.72727394,0.0,0.00075194397,0.0,0.0
147,0.16498993,0.30882356,0.06557377,0.7090912,0.6666667,0.00075194397,0.0,0.0
148,0.11066398,0.32352942,0.06557377,0.7090912,1.0,0.0,0.0,0.0
149,0.10060362,0.32352942,0.06557377,0.69091034,1.0,0.0015209778,0.0,0.0
150,0.08148893,0.32352942,0.06557377,0.69091034,0.33333334,0.0022900114,0.0,0.0
151,0.07142857,0.35294122,0.09836066,0.69091034,0.0,0.00075194397,0.0,0.0
152,0.06639839,0.35294122,0.114754096,0.69091034,0.6666667,0.00075194397,0.0,0.0
153,0.09255533,0.35294122,0.114754096,0.7090912,0.6666667,0.0022729216,0.0,0.0
154,0.13581489,0.33823532,0.14754099,0.7090912,0.0,0.00075194397,0.0,0.0
155,0.15593562,0.35294122,0.14754099,0.69091034,1.0,0.00075194397,0.0,0.0
156,0.19919516,0.35294122,0.16393442,0.6727276,0.6666667,0.004580023,0.0,0.0
157,0.25150904,0.36764708,0.18032786,0.636364,0.6666667,0.0076390677,0.0,0.0
158,0.20120724,0.35294122,0.18032786,0.636364,1.0,0.00075194397,0.0,0.0
159,0.23239435,0.35294122,0.18032786,0.61818314,1.0,0.0022729216,0.0,0.0
160,0.25150904,0.35294122,0.18032786,0.61818314,1.0,0.0037938994,0.0,0.0
161,0.21327966,0.33823532,0.18032786,0.61818314,0.6666667,0.00075194397,0.0,0.0
162,0.22032192,0.33823532,0.16393442,0.636364,1.0,0.0,0.0,0.0
163,0.22837022,0.33823532,0.13114753,0.636364,1.0,0.0015209778,0.0,0.0
164,0.22736418,0.33823532,0.114754096,0.636364,1.0,0.0022900114,0.0,0.0
165,0.22635815,0.32352942,0.081967205,0.65454674,0.33333334,0.0022900114,0.0,0.0
166,0.16901408,0.35294122,0.16393442,0.65454674,0.33333334,0.0076390677,0.0,0.0
167,0.17002012,0.35294122,0.13114753,0.65454674,0.33333334,0.010698112,0.0,0.0
168,0.16599597,0.33823532,0.09836066,0.65454674,1.0,0.00075194397,0.0,0.0
169,0.15995975,0.33823532,0.09836066,0.65454674,0.33333334,0.004580023,0.0,0.0
170,0.16800804,0.33823532,0.081967205,0.65454674,0.33333334,0.0076390677,0.0,0.0
171,0.19718309,0.33823532,0.06557377,0.65454674,0.33333334,0.012988124,0.0,0.0
172,0.17002012,0.33823532,0.09836066,0.65454674,0.33333334,0.016047169,0.0,0.0
173,0.15593562,0.30882356,0.04918033,0.65454674,0.33333334,0.022917202,0.0,0.0
174,0.119718306,0.32352942,0.06557377,0.65454674,0.33333334,0.029787235,0.0,0.0
175,0.10663983,0.30882356,0.06557377,0.65454674,0.33333334,0.03665727,0.0,0.0
176,0.093561366,0.32352942,0.081967205,0.6727276,0.33333334,0.043527305,0.0,0.0
177,0.08450704,0.32352942,0.16393442,0.69091034,0.0,0.009160045,0.0,0.0
178,0.07344064,0.33823532,0.1967213,0.69091034,0.0,0.019089123,0.0,0.0
179,0.06639839,0.33823532,0.21311474,0.7090912,0.0,0.029018203,0.0,0.0
180,0.040241446,0.35294122,0.21311474,0.69091034,0.0,0.03894728,0.0,0.0
181,0.049295772,0.35294122,0.22950819,0.69091034,0.0,0.047355384,0.0,0.0
182,0.05030181,0.36764708,0.24590163,0.69091034,0.0,0.055763487,0.0,0.0
183,0.049295772,0.38235295,0.24590163,0.6727276,0.0,0.062633514,0.0,0.0
184,0.041247483,0.36764708,0.24590163,0.69091034,0.0,0.06569256,0.0,0.0
185,0.03722334,0.36764708,0.24590163,0.7090912,0.33333334,0.0022900114,0.0,0.0
186,0.045271628,0.36764708,0.1967213,0.7090912,0.0,0.004580023,0.0,0.0
187,0.04426559,0.36764708,0.21311474,0.72727394,0.33333334,0.004580023,0.0,0.0
188,0.054325953,0.36764708,0.1967213,0.7454548,0.33333334,0.0076390677,0.0,0.0
189,0.05030181,0.36764708,0.21311474,0.7454548,0.0,0.004580023,0.0,0.0
190,0.0472837,0.36764708,0.18032786,0.76363754,1.0,0.0,0.0,0.0
191,0.06639839,0.36764708,0.18032786,0.76363754,1.0,0.0007690336,0.0,0.0
192,0.075452715,0.36764708,0.13114753,0.76363754,0.33333334,0.00075194397,0.0,0.0
193,0.08249497,0.33823532,0.09836066,0.76363754,0.33333334,0.0022729216,0.0,0.0
194,0.06639839,0.33823532,0.114754096,0.76363754,0.33333334,0.007621978,0.0,0.0
195,0.083501,0.33823532,0.09836066,0.76363754,0.33333334,0.012971033,0.0,0.0
196,0.06237424,0.30882356,0.081967205,0.7454548,0.33333334,0.016030079,0.0,0.0
197,0.040241446,0.32352942,0.09836066,0.7454548,0.33333334,0.021379136,0.0,0.0
198,0.023138832,0.30882356,0.09836066,0.7454548,0.33333334,0.02672819,0.0,0.0
199,0.025150904,0.30882356,0.081967205,0.76363754,0.33333334,0.032077245,0.0,0.0
200,0.027162977,0.30882356,0.081967205,0.7818184,0.33333334,0.037426304,0.0,0.0
201,0.035211265,0.33823532,0.114754096,0.76363754,0.33333334,0.04048535,0.0,0.0
202,0.05030181,0.35294122,0.1967213,0.76363754,0.0,0.006101,0.0,0.0
203,0.07042253,0.36764708,0.1967213,0.76363754,0.33333334,0.004580023,0.0,0.0
204,0.075452715,0.36764708,0.1967213,0.7454548,0.33333334,0.009929079,0.0,0.0
205,0.058350097,0.38235295,0.21311474,0.72727394,0.33333334,0.0152781345,0.0,0.0
206,0.07042253,0.38235295,0.21311474,0.72727394,0.33333334,0.020627191,0.0,0.0
207,0.06841046,0.39705884,0.22950819,0.7090912,0.33333334,0.023686236,0.0,0.0
208,0.07142857,0.38235295,0.22950819,0.72727394,0.33333334,0.026745282,0.0,0.0
209,0.08853118,0.38235295,0.21311474,0.72727394,0.33333334,0.032094337,0.0,0.0
210,0.08450704,0.39705884,0.1967213,0.7454548,0.33333334,0.038964372,0.0,0.0
211,0.083501,0.36764708,0.21311474,0.7454548,0.33333334,0.045834407,0.0,0.0
212,0.06639839,0.36764708,0.21311474,0.76363754,0.33333334,0.051183462,0.0,0.0
213,0.027162977,0.36764708,0.24590163,0.7818184,0.33333334,0.05959156,0.0,0.0
214,0.02414487,0.35294122,0.24590163,0.7818184,0.33333334,0.07486969,0.0,0.0
215,0.022132795,0.33823532,0.22950819,0.80000114,0.33333334,0.088626854,0.0,0.0
216,0.023138832,0.33823532,0.21311474,0.80000114,0.33333334,0.102384016,0.0,0.0
217,0.027162977,0.33823532,0.18032786,0.80000114,1.0,0.00075194397,0.0,0.0
218,0.023138832,0.30882356,0.13114753,0.818182,0.33333334,0.006101,0.0,0.0
219,0.017102616,0.29411766,0.13114753,0.818182,0.33333334,0.0145091005,0.0,0.0
220,0.017102616,0.2794118,0.13114753,0.80000114,0.0,0.006101,0.0,0.0
221,0.016096579,0.2647059,0.114754096,0.80000114,0.33333334,0.004580023,0.0,0.0
222,0.016096579,0.2647059,0.114754096,0.80000114,0.0,0.0076390677,0.0,0.0
223,0.020120723,0.2647059,0.09836066,0.818182,0.33333334,0.009160045,0.0,0.0
224,0.020120723,0.2647059,0.16393442,0.818182,0.33333334,0.022917202,0.0,0.0
225,0.018108651,0.2647059,0.14754099,0.818182,0.33333334,0.036674358,0.0,0.0
226,0.025150904,0.2647059,0.16393442,0.818182,0.33333334,0.048893448,0.0,0.0
227,0.026156941,0.2794118,0.16393442,0.818182,0.33333334,0.055763487,0.0,0.0
228,0.027162977,0.29411766,0.21311474,0.80000114,0.33333334,0.07104162,0.0,0.0
229,0.028169014,0.30882356,0.22950819,0.7818184,0.33333334,0.08631975,0.0,0.0
230,0.015090543,0.30882356,0.22950819,0.76363754,0.33333334,0.10007691,0.0,0.0
231,0.02414487,0.29411766,0.22950819,0.76363754,0.33333334,0.11229601,0.0,0.0
232,0.013078471,0.29411766,0.22950819,0.7454548,0.33333334,0.12222508,0.0,0.0
233,0.013078471,0.29411766,0.22950819,0.76363754,0.33333334,0.13063318,0.0,0.0
234,0.013078471,0.29411766,0.1967213,0.76363754,0.33333334,0.13904127,0.0,0.0
235,0.017102616,0.2647059,0.1967213,0.76363754,0.33333334,0.14591132,0.0,0.0
236,0.020120723,0.2647059,0.18032786,0.76363754,0.33333334,0.15278135,0.0,0.0
237,0.027162977,0.25000003,0.14754099,0.76363754,0.33333334,0.1558404,0.0,0.0
238,0.020120723,0.25000003,0.09836066,0.76363754,0.33333334,0.15889944,0.0,0.0
239,0.015090543,0.2647059,0.114754096,0.7454548,1.0,0.00075194397,0.0,0.0
240,0.02112676,0.2647059,0.06557377,0.72727394,1.0,0.0022729216,0.0,0.0
241,0.02112676,0.2647059,0.081967205,0.72727394,0.0,0.0022900114,0.0,0.0
242,0.03722334,0.2647059,0.081967205,0.72727394,0.33333334,0.00075194397,0.0,0.0
243,0.026156941,0.23529413,0.016393453,0.7090912,0.0,0.0022900114,0.0,0.0
244,0.015090543,0.23529413,0.09836066,0.7090912,0.0,0.0053490563,0.0,0.0
245,0.0090543255,0.22058827,0.081967205,0.7090912,0.33333334,0.004580023,0.0,0.0
246,0.011066398,0.23529413,0.081967205,0.7090912,0.33333334,0.011450056,0.0,0.0
247,0.011066398,0.22058827,0.114754096,0.7090912,0.33333334,0.021379136,0.0,0.0
248,0.016096579,0.20588237,0.081967205,0.7090912,0.33333334,0.028249169,0.0,0.0
249,0.013078471,0.22058827,0.114754096,0.72727394,0.33333334,0.035119202,0.0,0.0
250,0.015090543,0.22058827,0.13114753,0.72727394,0.33333334,0.04504828,0.0,0.0
251,0.02112676,0.23529413,0.13114753,0.7090912,0.33333334,0.060326416,0.0,0.0
252,0.02414487,0.25000003,0.13114753,0.69091034,0.33333334,0.080953605,0.0,0.0
253,0.022132795,0.2647059,0.13114753,0.69091034,0.33333334,0.10692985,0.0,0.0
254,0.022132795,0.25000003,0.13114753,0.69091034,0.33333334,0.12907803,0.0,0.0
255,0.022132795,0.2647059,0.13114753,0.69091034,0.33333334,0.14970522,0.0,0.0
256,0.019114688,0.25000003,0.13114753,0.7090912,0.33333334,0.1718534,0.0,0.0
257,0.023138832,0.23529413,0.13114753,0.7090912,0.33333334,0.18561053,0.0,0.0
258,0.025150904,0.23529413,0.13114753,0.7454548,0.33333334,0.20088868,0.0,0.0
259,0.025150904,0.25000003,0.13114753,0.7454548,0.33333334,0.21464583,0.0,0.0
260,0.03118712,0.25000003,0.114754096,0.7454548,0.33333334,0.228403,0.0,0.0
261,0.025150904,0.23529413,0.114754096,0.76363754,0.33333334,0.24216014,0.0,0.0
262,0.022132795,0.25000003,0.114754096,0.76363754,0.33333334,0.2559173,0.0,0.0
263,0.022132795,0.25000003,0.114754096,0.7818184,0.33333334,0.27271643,0.0,0.0
264,0.015090543,0.23529413,0.114754096,0.7818184,0.33333334,0.28951555,0.0,0.0
265,0.016096579,0.23529413,0.114754096,0.76363754,0.33333334,0.3047937,0.0,0.0
266,0.011066398,0.22058827,0.114754096,0.76363754,0.33333334,0.3238999,0.0,0.0
267,0.011066398,0.23529413,0.09836066,0.76363754,0.33333334,0.33765706,0.0,0.0
268,0.012072435,0.22058827,0.114754096,0.7454548,0.33333334,0.34987614,0.0,0.0
269,0.011066398,0.22058827,0.114754096,0.76363754,0.33333334,0.36667526,0.0,0.0
270,0.012072435,0.22058827,0.114754096,0.7454548,0.33333334,0.38578147,0.0,0.0
271,0.027162977,0.22058827,0.114754096,0.7454548,0.33333334,0.40105963,0.0,0.0
272,0.028169014,0.22058827,0.114754096,0.7454548,0.33333334,0.41481674,0.0,0.0
273,0.03420523,0.25000003,0.13114753,0.76363754,0.33333334,0.4300949,0.0,0.0
274,0.033199195,0.25000003,0.14754099,0.76363754,0.33333334,0.44002396,0.0,0.0
275,0.036217302,0.2647059,0.16393442,0.76363754,0.33333334,0.44995305,0.0,0.0
276,0.026156941,0.2794118,0.18032786,0.72727394,0.33333334,0.46217218,0.0,0.0
277,0.049295772,0.2794118,0.21311474,0.7090912,0.33333334,0.47592932,0.0,0.0
278,0.052313883,0.29411766,0.22950819,0.69091034,0.33333334,0.48968643,0.0,0.0
279,0.0472837,0.2647059,0.22950819,0.6727276,0.33333334,0.50190556,0.0,0.0
280,0.0472837,0.2794118,0.22950819,0.6727276,0.33333334,0.51031363,0.0,0.0
281,0.03923541,0.30882356,0.1967213,0.6727276,0.6666667,0.0022900114,0.0,0.0
282,0.059356134,0.30882356,0.18032786,0.6727276,1.0,0.0,0.0,0.0
283,0.07645875,0.29411766,0.16393442,0.6727276,1.0,0.0015209778,0.0,0.0
284,0.09657948,0.30882356,0.14754099,0.65454674,0.6666667,0.0022900114,0.0,0.0
285,0.09557344,0.30882356,0.09836066,0.65454674,1.0,0.00075194397,0.0,0.0
286,0.06841046,0.32352942,0.114754096,0.65454674,1.0,0.0022729216,0.0,0.0
287,0.06539235,0.32352942,0.09836066,0.65454674,0.0,0.00075194397,0.0,0.0
288,0.075452715,0.32352942,0.081967205,0.636364,0.0,0.0022729216,0.0,0.0
289,0.2585513,0.29411766,0.06557377,0.61818314,0.0,0.0037938994,0.0,0.0
290,0.17505029,0.29411766,0.06557377,0.61818314,0.33333334,0.00075194397,0.0,0.0
291,0.16498993,0.29411766,0.04918033,0.61818314,0.33333334,0.0022729216,0.0,0.0
292,0.16197182,0.29411766,0.04918033,0.6000004,0.33333334,0.0053319666,0.0,0.0
293,0.13782696,0.2794118,0.032786876,0.6000004,0.33333334,0.010681022,0.0,0.0
294,0.09255533,0.30882356,0.081967205,0.5818176,0.33333334,0.017551057,0.0,0.0
295,0.064386316,0.2794118,0.032786876,0.5818176,0.33333334,0.022900114,0.0,0.0
296,0.087525144,0.30882356,0.06557377,0.6000004,0.33333334,0.025959158,0.0,0.0
297,0.087525144,0.30882356,0.081967205,0.6000004,0.33333334,0.031308215,0.0,0.0
298,0.08450704,0.32352942,0.14754099,0.6000004,0.33333334,0.03817825,0.0,0.0
299,0.09557344,0.33823532,0.16393442,0.5818176,0.33333334,0.04123729,0.0,0.0
300,0.079476856,0.35294122,0.21311474,0.5818176,0.33333334,0.04429634,0.0,0.0
301,0.075452715,0.33823532,0.22950819,0.5636368,0.33333334,0.047355384,0.0,0.0
302,0.079476856,0.35294122,0.22950819,0.5636368,0.33333334,0.050414428,0.0,0.0
303,0.086519115,0.36764708,0.24590163,0.5636368,0.33333334,0.055763487,0.0,0.0
304,0.072434604,0.35294122,0.24590163,0.5818176,1.0,0.00075194397,0.0,0.0
