6,11390,11390_2005-01-280.htm,7,2005-01-28,"francis e. dunne, jr.",58,"vice president, chief financial officer and treasurer",,,,,,,,,,,,,,,,,,,,,,,
7,11390,11390_2005-01-280.htm,7,2005-01-28,james r. kearbey,41,"vice president, general manager, package inspection systems division",,,,,,,,,,,,,,,,,,,,,,,
8,11390,11390_2005-01-280.htm,7,2005-01-28,francois leroy,42,"vice president, sales and marketing, undersea systems division",,,,,,,,,,,,,,,,,,,,,,,
9,11390,11390_2005-01-280.htm,7,2005-01-28,richard b. martin,47,director of purchasing and production,,,,,,,,,,,,,,,,,,,,,,,
0,32258,32258_2005-04-290.htm,21,2005-04-29,"anthony j. principi    mr. principi, 61, was secretary of the u.s. department of veterans affairs, where he directed the federal government's second largest department and led an organization of 230,000 employees from 2001 to 2005. prior to his nomination, mr. principi was president of qtc medical services, inc., a group of professional service companies providing independent medical examinations and administration from july 1999 to january 2001. during the past decade, he was senior vice president at lockheed martin ims, and a partner in the san diego law firm of luce, forward, hamilton and scripps llp.",,,,,,,,,,,,,,,,,,,,,,,,,
1,32258,32258_2005-04-290.htm,21,2005-04-29,"gene w. ray, ph.d.            director since 1981    dr. ray, 67, was a co-founder of titan systems, inc., the parent of which merged into the titan corporation in 1985. he served as a director, chief executive officer and president of titan systems from its inception in 1981 until the merger in 1985. he has been our chairman of the board of directors since may 1999 and our chief executive officer since the merger. dr. ray also served as our president until may 2002 and was re-elected as our president in february 2003.",,,,,,,,,,,,,,,,,,,,,,,,,
2,32258,32258_2005-04-290.htm,21,2005-04-29,"james roth            director since 1998    mr. roth, 68, is retired from grc international, inc., a provider of advanced engineering and scientific technologies, where he held key executive management positions from july 1974 to june 1996, retiring as president and chief executive officer and serving on the board of directors from january 1992 to november 1998. mr. roth is also a director of digimarc corporation and edo corporation.",,,,,,,,,,,,,,,,,,,,,,,,,
0,34408,34408_2013-12-060.htm,23,2013-12-06,"george r. mahoney, jr., age 71, has served as a director of the company since 1987. he was employed by family dollar as general counsel in 1976, as vice president, general counsel and secretary from 1977 to 1984, as senior vice president, general counsel and secretary from 1984 to 1991 and as executive vice president, general counsel and secretary from 1991 until his retirement in may 2005. mr. mahoney serves on our audit committee.   mr. mahoneys qualifications to serve on the board include his extensive experience in the areas of corporate law, finance, investor relations and human resources and his in-depth familiarity with the companys history and business.",,,,,,,,,,,,,,,,,,,,,,,,,
1,34408,34408_2013-12-060.htm,23,2013-12-06,"james g. martin, age 77, has served as a director of the company since 1996. he was employed by mcguirewoods consulting as a senior advisor from july 2008 until his retirement in october 2011. he was employed by carolinas healthcare system in various executive roles, including corporate vice president, from january 1993 through march 2008. he served as governor of the state of north carolina from 1985 to 1993 and was a member of the united states house of representatives, representing the ninth district of north carolina, from 1973 until 1984. dr. martin was a director of palomar medical technologies, inc. from 1997 until april 2013, a director of designline corporation from 2009 until 2012, and he was a trustee of the north carolina capital management trust from 2000 until 2010. dr. martin was a director of aaipharma inc. from 1999 to 2007 and a director of duke energy corporation from 1994 to 2006. dr. martin serves as chairman of our leadership development and compensation committee.   dr. martins qualifications to serve on the board include his extensive leadership experience in both political and corporate settings, including his executive role as governor of the state of north carolina. in addition, dr. martin has developed valuable and diverse strategic and financial knowledge through his experience as a director on several public corporate and non-profit boards, including his experience as chairman of several committees of such boards.",,,,,,,,,,,,,,,,,,,,,,,,,
0,48039,48039_2018-03-220.htm,31,2018-03-22,name,age,directorsince,independent,audit,compensation,nominating/ corporategovernance,"environmental,health, safety,and publicpolicy",finance,executive,,,,,,,,,,,,,,,,
1,48039,48039_2018-03-220.htm,31,2018-03-22,"michael c. jennings chairman of the board ofhollyfrontier corporation andholly logistic services, l.l.c.",52,2011,✓,chairman,,,,,,,,,,,,,,,,,,,,,
2,48039,48039_2018-03-220.htm,31,2018-03-22,"george j. damiris ceo and president of hollyfrontier corporation and ceo and president of holly logistic services, l.l.c.",57,2015,✓,,,,,,,,,,,,,,,,,,,,,,
3,48039,48039_2018-03-220.htm,31,2018-03-22,"anne-marie n. ainsworth former president and chief executive officer of the general partner of oiltanking partners, l.p. and of oiltanking holding americas, inc.",61,2017,✓,✓,✓,,,,,,,,,,,,,,,,,,,,
4,48039,48039_2018-03-220.htm,31,2018-03-22,douglas y. bech chairman and ceo of raintreeresorts international,72,2011,independentleaddirector,chairman,✓,✓,,,,,,,,,,,,,,,,,,,
5,48039,48039_2018-03-220.htm,31,2018-03-22,"anna c. catalano former group vice president, marketing, for bp plc",58,2017,✓,✓,✓,,,,,,,,,,,,,,,,,,,,
6,48039,48039_2018-03-220.htm,31,2018-03-22,leldon e. echols former executive vice president and chief financial officer of centex corporation,62,2009,✓,"chairman, financialexpert",✓,,,,,,,,,,,,,,,,,,,,
7,48039,48039_2018-03-220.htm,31,2018-03-22,"r. kevin hardage ceo of turtle creek trust company, co-founder, president and portfolio manager of turtle creek management, llc and a non-controlling manager and member of tctc holdings, llc",56,2011,✓,✓,✓,,,,,,,,,,,,,,,,,,,,
8,48039,48039_2018-03-220.htm,31,2018-03-22,"robert j. kostelnik principal at glenrock recoverypartners, llc",66,2011,✓,chairman,✓,,,,,,,,,,,,,,,,,,,,
9,48039,48039_2018-03-220.htm,31,2018-03-22,"james h. lee managing general partner and principal owner of lee, hite & wisda ltd.",69,2011,✓,✓,✓,,,,,,,,,,,,,,,,,,,,
10,48039,48039_2018-03-220.htm,31,2018-03-22,franklin myers senior advisor of quantum energy partners,65,2011,✓,chairman,✓,✓,,,,,,,,,,,,,,,,,,,
11,48039,48039_2018-03-220.htm,31,2018-03-22,michael e. rose former executive vice president finance and chief financial officer of anadarko petroleum corporation,71,2011,✓,financialexpert,chairman,,,,,,,,,,,,,,,,,,,,
12,48039,48039_2018-03-220.htm,31,2018-03-22,2017 meetings,19,6,14,4,5,2,,,,,,,,,,,,,,,,,,,
0,49401,49401_2005-04-210.htm,33,2005-04-21,class acommonstock,class bcommonstock,class acommonstock,class bcommonstock,,,,,,,,,,,,,,,,,,,,,,
1,49401,49401_2005-04-210.htm,33,2005-04-21,5% stockholders,,,,,,,,,,,,,,,,,,,,,,,,,
2,49401,49401_2005-04-210.htm,33,2005-04-21,"john h. fisher c/o saucony, inc. 13 centennial drive peabody, ma 01960","901,736",(1),"332,160",(2),35.8,%,7.9,%,,,,,,,,,,,,,,,,,
3,49401,49401_2005-04-210.htm,33,2005-04-21,"charles a. gottesman and merrill f. gottesman c/o saucony, inc. 13 centennial drive peabody, ma 01960","901,736",(3),"359,866",(4),35.8,%,8.6,%,,,,,,,,,,,,,,,,,
4,49401,49401_2005-04-210.htm,33,2005-04-21,"pooroo llc c/o saucony, inc. 13 centennial drive peabody, ma 01960","382,472",(5),,15.2,%,,,,,,,,,,,,,,,,,,,,
5,49401,49401_2005-04-210.htm,33,2005-04-21,"slater capital management, l.l.c. 153 e. 53rd street 26th floor new york, ny 10022","161,123",(6),"153,500",(6),6.4,%,3.7,%,,,,,,,,,,,,,,,,,
6,49401,49401_2005-04-210.htm,33,2005-04-21,other directors and executive officers,,,,,,,,,,,,,,,,,,,,,,,,,
7,49401,49401_2005-04-210.htm,33,2005-04-21,jonathan o. lee,,"60,000",(7),,1.5,%,,,,,,,,,,,,,,,,,,,
8,49401,49401_2005-04-210.htm,33,2005-04-21,"robert j. lefort, jr.",,"83,775",(8),,2.0,%,,,,,,,,,,,,,,,,,,,
9,49401,49401_2005-04-210.htm,33,2005-04-21,john j. neuhauser,,"81,196",(9),,2.0,%,,,,,,,,,,,,,,,,,,,
10,49401,49401_2005-04-210.htm,33,2005-04-21,michael umana,,"97,960",(10),,2.3,%,,,,,,,,,,,,,,,,,,,
11,49401,49401_2005-04-210.htm,33,2005-04-21,samuel s. ward,,"35,925",(11),,*,,,,,,,,,,,,,,,,,,,,
12,49401,49401_2005-04-210.htm,33,2005-04-21,brian j. enge,,"31,360",(12),,*,,,,,,,,,,,,,,,,,,,,
13,49401,49401_2005-04-210.htm,33,2005-04-21,all directors and executive officers as a group(10 persons),"1,232,790","1,106,082",(13),48.9,%,24.1,%,,,,,,,,,,,,,,,,,,
0,54991,54991_2009-12-290.htm,36,2009-12-29,joseph p. keithley      age 60,"joseph p. keithley was elected chairman of the board of     directors in february 1991. he was elected chief executive     officer in november 1993, and president in may 1994. he has been     a director since 1986, and was elected vice chairman of the     board in february 1988. mr. keithley joined the company in 1976     and held various positions in production, customer service,     sales and marketing prior to being elected vice president of     marketing in 1986. from 1986 until his election to chief     executive officer in 1993, mr. keithley held various management     positions within the company. director of brush engineered     materials inc., an integrated producer of high performance     specialty engineered materials used in a variety of electrical,     electronic, thermal and structural applications, and a director     of nordson corporation, a worldwide producer of precision     dispensing equipment and manufacturer of equipment used in the     testing and inspection of electronic components as well as     technology-based systems for curing and surface treatment     processes.",1986,,,,,,,,,,,,,,,,,,,,,,,
1,54991,54991_2009-12-290.htm,36,2009-12-29,brian r. bachman (1)      age 64,"private investor and managing partner of river farm llc, an     agriculture and business consulting company from september 2004     to the present. from 2000 until 2002, mr. bachman served as the     chief executive officer and vice chairman of axcelis     technologies, which produces equipment used in the fabrication     of semiconductors. director of kulicke and soffa industries     inc., a supplier of equipment to the semiconductor assembly     market; and director of trident microsystems, a supplier of hd     video processing integrated circuits (ics) for flat panel     televisions and set top box.",1996,,,,,,,,,,,,,,,,,,,,,,,
2,54991,54991_2009-12-290.htm,36,2009-12-29,james b. griswold      age 63,"chief investment officer of danville partners llc, a private     equity firm, from may 2007 to the present. retired partner in     the law firm of baker & hostetler     llp concentrating     in the areas of mergers and acquisitions, venture capital,     financing business negotiations, and assisting entrepreneurs and     high-growth companies.",1989,,,,,,,,,,,,,,,,,,,,,,,
0,57139,57139_2010-10-180.htm,38,2010-10-18,class c nominees,,,,,,,,,,,,,,,,,,,,,,,,,
1,57139,57139_2010-10-180.htm,38,2010-10-18,robert g. clark,2013,51,2001,director,,,,,,,,,,,,,,,,,,,,,
2,57139,57139_2010-10-180.htm,38,2010-10-18,"jack e. thomas, jr.",2013,58,1997,director,,,,,,,,,,,,,,,,,,,,,
3,57139,57139_2010-10-180.htm,38,2010-10-18,continuing class a directors,,,,,,,,,,,,,,,,,,,,,,,,,
4,57139,57139_2010-10-180.htm,38,2010-10-18,thomas a. corcoran,2011,66,2005,director,,,,,,,,,,,,,,,,,,,,,
5,57139,57139_2010-10-180.htm,38,2010-10-18,craig e. labarge,2011,59,1981,"chairman of the board, ceo and president",,,,,,,,,,,,,,,,,,,,,
6,57139,57139_2010-10-180.htm,38,2010-10-18,continuing class b directors,,,,,,,,,,,,,,,,,,,,,,,,,
7,57139,57139_2010-10-180.htm,38,2010-10-18,"john g. helmkamp, jr.",2012,63,1998,director,,,,,,,,,,,,,,,,,,,,,
8,57139,57139_2010-10-180.htm,38,2010-10-18,lawrence j. legrand,2012,59,1998,director,,,,,,,,,,,,,,,,,,,,,
0,72020,72020_2011-04-190.htm,43,2011-04-19,"russ m. strobel; age 58     director since 2004 business experience: chairman of the board since november     2005, chief executive officer since march 2005, president since     2002, executive vice president, general counsel and secretary,     january 2002  october 2002, senior vice president,     general counsel and secretary, december 2000  january     2002, nicor, as well as chairman since november 2005, chief     executive officer since 2003, president since 2002, executive     vice president, general counsel and secretary, january     2002  october 2002, senior vice president, general     counsel and secretary, december 2000  january 2002,     nicor gas company. particular experience, qualifications, attributes or     skills: mr. strobel joined nicor in 2000 as the     companys general counsel and corporate secretary. in 2002     he became president of nicor inc. and its largest subsidiary,     nicor gas. in 2005, he assumed the roles of chairman and chief     executive officer for both companies. in this capacity at nicor,     mr. strobel is responsible for all of the nicor     companies operations. prior to his employment with nicor,     mr. strobel served as partner in the law firms of altheimer     & gray, jenner & block and friedman & koven.     during his practice of law, mr. strobel represented publicly and     privately held companies, including utilities and natural gas     pipelines, as well as governmental agencies, on a wide variety     of subject matter areas including corporate finance, governance     and accounting.     mr. strobels extensive knowledge of and experience with     all aspects of the companys business and its management,     his prior legal experience and his role as chief executive     officer qualify mr. strobel to serve on nicors board of     directors. mr. strobel received a bachelors degree from     northwestern university. he obtained his law degree with honors     from the university of illinois and is a member of the illinois     bar association.",,,,,,,,,,,,,,,,,,,,,,,,,
0,77385,77385_2006-01-060.htm,48,2006-01-06,"michael e. lavin, 59. director since 2003. former midwest area managing partner of kpmg llp (1993-2002). mr. lavin retired from kpmg in january 2003, having been with the firm since 1967. mr. lavin is also a member of the boards of directors of tellabs, inc and spss inc.",,,,,,,,,,,,,,,,,,,,,,,,,
1,77385,77385_2006-01-060.htm,48,2006-01-06,"homer j. livingston, jr., 70, director since 1989. mr. livingston formerly served as chairman of the board of evanston northwestern healthcare (1999-2005). mr. livingston has also served as president and chief executive officer of the chicago stock exchange, president and ceo of lasalle national bank of chicago and as the trustee of the southern pacific railroad. mr. livingston is also a director of midwest banc holdings, inc.",,,,,,,,,,,,,,,,,,,,,,,,,
2,77385,77385_2006-01-060.htm,48,2006-01-06,"thomas m. patrick, 60. director since 1998. chairman of the board, president and chief executive officer (2002) of the company. prior to becoming chairman of the board, president and chief executive officer, mr. patrick was president and chief operating officer (1998-2002). mr. patrick has also held the positions of executive vice president (1997-1998) of the company and its subsidiaries and vice president (1989-1996) of both the companys utility subsidiaries. mr. patrick has been an employee of the company and/or its subsidiaries since 1976. mr. patrick is also a director of associated electric and gas insurance services limited.",,,,,,,,,,,,,,,,,,,,,,,,,
3,77385,77385_2006-01-060.htm,48,2006-01-06,"richard p. toft, 69. director since 1988. non-executive chairman of alleghany asset management, inc., chicago, illinois, an investment management and advisory service subsidiary of alleghany corp. (2000-2001). former chairman of the board and chief executive officer of alleghany asset management, inc. (1995-2000). mr. toft was also chairman of the board of chicago title corporation and was chairman and ceo of its predecessor company, chicago title & trust co. mr. toft also served as a director of capitol transamerica corporation (2002-2005), alleghany underwriting holdings, ltd. (london, england 2000-2001) and fidelity national financial, inc. (2000-2002). mr. toft is also a director of underwriter laboratories, inc.",,,,,,,,,,,,,,,,,,,,,,,,,
0,77551,77551_2007-09-060.htm,49,2007-09-06,jean-luc bélingard,c,x,x,,,,,,,,,,,,,,,,,,,,,,
1,77551,77551_2007-09-060.htm,49,2007-09-06,robert h. hayes,c,x,x,,,,,,,,,,,,,,,,,,,,,,
2,77551,77551_2007-09-060.htm,49,2007-09-06,arnold j. levine,x,c,c,,,,,,,,,,,,,,,,,,,,,,
3,77551,77551_2007-09-060.htm,49,2007-09-06,william h. longfield,c,x,,,,,,,,,,,,,,,,,,,,,,,
4,77551,77551_2007-09-060.htm,49,2007-09-06,theodore e. martin,x,,,,,,,,,,,,,,,,,,,,,,,,
5,77551,77551_2007-09-060.htm,49,2007-09-06,carolyn w. slayman,x,x,c,c,,,,,,,,,,,,,,,,,,,,,
6,77551,77551_2007-09-060.htm,49,2007-09-06,orin r. smith,x,x,,,,,,,,,,,,,,,,,,,,,,,
7,77551,77551_2007-09-060.htm,49,2007-09-06,james r. tobin,c,,,,,,,,,,,,,,,,,,,,,,,,
8,77551,77551_2007-09-060.htm,49,2007-09-06,tony l. white,c,,,,,,,,,,,,,,,,,,,,,,,,
0,77597,77597_2012-01-240.htm,50,2012-01-24,"ralph b. andydirector since 1998age, 67","mr. andy has served as non-executive chairman of the board of the company since january 2008. he is the chairman and president of pennatronics corp., a provider of contract electronic manufacturing services, serving in such capacity since 2000. prior to his association with pennatronics, mr. andy was founder, chairman and chief executive officer of polycom huntsman, inc. mr. andy brings to the board more than 30 years of experience in the plastic compounding industry, including significant leadership, operational, manufacturing knowledge and international experience from his roles at both polycom huntsman and pennatronics. mr. andy has significant board experience, including previous service as chairman of the company’s compensation committee and a member of the company’s audit and governance committees and current service as the chairman of the board of trustees at the washington hospital.",,,,,,,,,,,,,,,,,,,,,,,,
1,77597,77597_2012-01-240.htm,50,2012-01-24,"lloyd e. campbelldirector since 2002age, 54","mr. campbell is a consultant in the new york office of spencer stuart, a global executive search firm. prior to joining spencer stuart in may 2008, mr. campbell spent seven years with rothschild north america as a managing director and global partner. for six years, he led the private finance group, reporting to the ceo of rothschild na.  before rothschild, mr. campbell spent 16 years with credit suisse first boston where he started as an associate and rose to managing director of the private finance group.  he first began his career with teachers insurance and annuity association, where he was a member of the private placement department for five years, responsible for institutional placement investments in corporate entities. mr. campbell brings more than 30 years of financial and accounting and international experience to the board from these positions. additionally, mr. campbell brings cross-board experience to the board. mr. campbell currently sits on the board of the guardian life insurance company of america and is special advisor to aurora management partners llc. he previously served on the boards of alderwoods group, argyle security and georgetown university. additionally, he served as a senior adviser to rothschild’s merchant banking activities.",,,,,,,,,,,,,,,,,,,,,,,,
2,77597,77597_2012-01-240.htm,50,2012-01-24,"edward j. dineendirector since 2006age, 57","mr. dineen is chief executive officer of ls9, inc., an industrial biotechnology company, serving in such capacity since december 2010. mr. dineen previously served as chief operating officer of lyondellbasell industries (nyse: lyb), one of the world’s largest petrochemical, fuels, and polymers companies, and was a member of its management board until his departure in december 2009. mr. dineen held a series of senior executive positions with lyondellbasell from 1998 until assuming his position as coo in march 2009. in january 2009, lyondellbasell’s u.s. operations and one of its european holding companies voluntarily filed to reorganize under chapter 11 of the u.s. bankruptcy code. prior to joining lyondellbasell, mr. dineen was with arco chemicals for over 20 years. mr. dineen brings more than 30 years of industry, operational, leadership, manufacturing and international experience, as well as strategic planning experience, to the board from his positions at ls9, lyondellbasell, and arco chemicals.",,,,,,,,,,,,,,,,,,,,,,,,
3,77597,77597_2012-01-240.htm,50,2012-01-24,"victoria m. holtdirector since 2005age, 54","ms. holt is president and chief executive officer of the company, serving in such capacity since september 2010. from january 2003 to september 2010, ms. holt was senior vice president, glass and fiber glass, for ppg industries, inc. (nyse: ppg), a global manufacturer of coatings, chemicals, and glass products. prior to joining ppg, ms. holt was vice president of performance films for solutia inc. (nyse: soa). she began her career at solutia’s predecessor, monsanto company (nyse: mon), where she held various sales, marketing, and global general management positions. ms. holt brings leadership, strategic planning, industry, operational, manufacturing and international experience to the board.",,,,,,,,,,,,,,,,,,,,,,,,
0,78066,78066_2006-04-130.htm,51,2006-04-13,director,experience and other directorships held,since,,,,,,,,,,,,,,,,,,,,,,,
1,78066,78066_2006-04-130.htm,51,2006-04-13,william a. franke (class ii),"mr. franke was chairman and chief executive officer of america     west holdings corporation from february 1997 and president from     april 1999 until his retirement on september 1, 2001. he     was chief executive officer of its principal subsidiary, america     west airlines, inc. (airline carrier), from april 1999 until his     retirement on september 1, 2001 and was chairman of its     board from 1992 until his retirement on september 1, 2001.     he was also its president from april 1999 until may 24,     2000. he has been president of franke and company, inc.,     phoenix, az, an investment firm, since 1987. he is the managing     member of indigo partners, llc and indigo pacific partners, llc,     private equity funds focused on investments in the air     transportation sector. he is also a managing partner of     newbridge latin america, l.p., a private equity fund with     investments in that region and an officer of several of the     investment funds portfolio companies. age 69.",1980,,,,,,,,,,,,,,,,,,,,,,,
2,78066,78066_2006-04-130.htm,51,2006-04-13,robert d. johnson (class ii),"mr. johnson retired from honeywell aerospace (supplier of     aircraft engines, equipment, systems and services), a division     of honeywell, inc., in january 2006 after serving as     non-executive chairman since january 2005. from december 1999     until january 2005, mr. johnson was the president and chief     executive officer of honeywell aerospace. from march 1999 to     december 1999, he was president and chief executive officer of     allied signal aerospace (supplier of aircraft engines,     equipment, systems and services), a division of allied signal     inc. from january 1999 until march 1999, he was president and     chief executive officer of the marketing, sales and services     division of allied signal aerospace-allied signal inc. from     september 1997 until december 1998, he was president and chief     executive officer of electronic and avionics systems, allied     signal aerospace, a division of allied signal inc. from july     1994 until september 1997, he was vice president and general     manager of aerospace services at allied signal aerospace, a     division of allied signal inc. he is a director of roper     industries inc. and ariba inc. age 58.",2003,,,,,,,,,,,,,,,,,,,,,,,
3,78066,78066_2006-04-130.htm,51,2006-04-13,j. steven whisler (class ii),"mr. whisler was elected chairman of the corporation on     may 3, 2000, and he has been chief executive officer since     january 1, 2000. he was president from december 1997 to     october 31, 2003 and was also chief operating officer from     december 1997 until january 1, 2000. he was president of     phelps dodge mining company, a division of the corporation, from     1991 to october 1998. he is a director of burlington northern     santa fe corporation and us airways group, inc. age 51.",1995,,,,,,,,,,,,,,,,,,,,,,,
0,84290,84290_2011-02-240.htm,58,2011-02-24,,"christopher m. hix, vice president and chief financial officer",,,,,,,,,,,,,,,,,,,,,,,,
1,84290,84290_2011-02-240.htm,58,2011-02-24,,"saeid rahimian, vice president and president, fluid management     group",,,,,,,,,,,,,,,,,,,,,,,,
2,84290,84290_2011-02-240.htm,58,2011-02-24,,"kevin j. brown, corporate controller",,,,,,,,,,,,,,,,,,,,,,,,
3,84290,84290_2011-02-240.htm,58,2011-02-24,,"jeffrey l. halsey, vice president  human resources",,,,,,,,,,,,,,,,,,,,,,,,
0,92769,92769_2011-03-030.htm,64,2011-03-03,j. thomas gruenwald,63,2000,3 yrs.,2012,,,,,,,,,,,,,,,,,,,,,
1,92769,92769_2011-03-030.htm,64,2011-03-03,gerald a. ryan,75,1968,3 yrs.,2012,,,,,,,,,,,,,,,,,,,,,
2,92769,92769_2011-03-030.htm,64,2011-03-03,"charles s. mahan, jr.",64,2010,3 yrs.,2013,,,,,,,,,,,,,,,,,,,,,
3,92769,92769_2011-03-030.htm,64,2011-03-03,richard a. southworth,68,1998,3 yrs.,2013,,,,,,,,,,,,,,,,,,,,,
4,92769,92769_2011-03-030.htm,64,2011-03-03,james f. toohey,76,1968,3 yrs.,2013,,,,,,,,,,,,,,,,,,,,,
0,95585,95585_2007-05-110.htm,68,2007-05-11,larry r. katzen,61,"retired managing   partner, great plains region, arthur andersen, 1998-2002. managing   partner, st. louis office, arthur andersen, 1993-2002. partner, arthur   andersen, 1978-2002. mr. katzen is also a director of kellwood   company and the mens wearhouse inc.",2005,,,,,,,,,,,,,,,,,,,,,,
1,95585,95585_2007-05-110.htm,68,2007-05-11,gregory mays*,60,"mr. mays is   currently chairman of the board, chief executive officer and chief financial   officer of wild oats markets, inc. for the last eight years,   mr. mays has worked for several different private equity firms as a   retail expert in the merger and acquisition sector of the business. mr. mays   also serves as a director of source interlink companies, inc. and simon   worldwide, inc.",2005,,,,,,,,,,,,,,,,,,,,,,
2,95585,95585_2007-05-110.htm,68,2007-05-11,sarah e. nash,53,"vice chairman and   managing director of investment banking at j.p. morgan chase & co.   until her retirement in august 2005. ms. nash is also a director of   knoll, inc. and merrimack pharmaceuticals, inc.",2005,,,,,,,,,,,,,,,,,,,,,,
3,95585,95585_2007-05-110.htm,68,2007-05-11,john t. standley,44,"chief executive   officer of the company since august 2005. mr. standley previously   served as senior executive vice president and chief administrative officer of   rite aid from june 2002 until august 2005 and, in addition, chief   financial officer of rite aid from january 2004 until august 2005.   prior thereto, he served as senior executive vice president and chief   financial officer of rite aid.",2005,,,,,,,,,,,,,,,,,,,,,,
4,95585,95585_2007-05-110.htm,68,2007-05-11,ira tochner*,45,"partner at   yucaipa. prior to joining yucaipa in 1990, mr. tochner was a manager in   the audit division of arthur andersen & co. mr. tochner serves   as a director of simon worldwide, inc.",2005,,,,,,,,,,,,,,,,,,,,,,
0,97854,97854_2011-03-110.htm,72,2011-03-11,stock options exercisable,,,,,,,,,,,,,,,,,,,,,,,,,
1,97854,97854_2011-03-110.htm,72,2011-03-11,common,within 60 days of,whole,restricted,total,percentage,,,,,,,,,,,,,,,,,,,,
2,97854,97854_2011-03-110.htm,72,2011-03-11,name,stock,"march 4, 2011",stock units,stock,shares,(%),,,,,,,,,,,,,,,,,,,
3,97854,97854_2011-03-110.htm,72,2011-03-11,michael l. ducker***,200,,,,200,*,,,,,,,,,,,,,,,,,,,
4,97854,97854_2011-03-110.htm,72,2011-03-11,jeananne k. hauswald,"5,423","6,962","2,590","3,713","18,688",*,,,,,,,,,,,,,,,,,,,
5,97854,97854_2011-03-110.htm,72,2011-03-11,dean jernigan****,"5,229","1,549","1,288","2,512","10,578",*,,,,,,,,,,,,,,,,,,,
6,97854,97854_2011-03-110.htm,72,2011-03-11,"ronald b. kalich, sr.","12,229","21,962","9,374","2,829","46,394",*,,,,,,,,,,,,,,,,,,,
7,97854,97854_2011-03-110.htm,72,2011-03-11,kenneth r. masterson,"17,229","16,962","2,426","3,479","40,096",*,,,,,,,,,,,,,,,,,,,
8,97854,97854_2011-03-110.htm,72,2011-03-11,jean-paul richard,"14,429","21,962","2,040","3,229","41,660",*,,,,,,,,,,,,,,,,,,,
9,97854,97854_2011-03-110.htm,72,2011-03-11,rufus h. rivers,"7,749",,,"1,229","8,978",*,,,,,,,,,,,,,,,,,,,
10,97854,97854_2011-03-110.htm,72,2011-03-11,kevin l. roberg,"6,960",,,"1,229","8,189",*,,,,,,,,,,,,,,,,,,,
11,97854,97854_2011-03-110.htm,72,2011-03-11,david d. stevens,"11,429","6,962",,"1,379","19,770",*,,,,,,,,,,,,,,,,,,,
12,97854,97854_2011-03-110.htm,72,2011-03-11,william h. waltrip***,"11,629","21,962","4,076","4,029","41,696",*,,,,,,,,,,,,,,,,,,,
13,97854,97854_2011-03-110.htm,72,2011-03-11,dominic j. pileggi,"47,947","713,032",,"99,699","860,678",1.65,%,,,,,,,,,,,,,,,,,,
14,97854,97854_2011-03-110.htm,72,2011-03-11,"william e. weaver, jr.",,"42,491",,"17,149","59,640",*,,,,,,,,,,,,,,,,,,,
15,97854,97854_2011-03-110.htm,72,2011-03-11,charles l. treadway,,"41,520",,"16,697","58,217",*,,,,,,,,,,,,,,,,,,,
16,97854,97854_2011-03-110.htm,72,2011-03-11,imad hajj,,"88,756","21,026","14,743","124,525",*,,,,,,,,,,,,,,,,,,,
17,97854,97854_2011-03-110.htm,72,2011-03-11,j.n. raines,"20,665","97,785",,"13,244","131,694",*,,,,,,,,,,,,,,,,,,,
18,97854,97854_2011-03-110.htm,72,2011-03-11,all directors and executive officers     as a group (17 persons)**,"1,551,475",2.97,%,,,,,,,,,,,,,,,,,,,,,,
0,102379,102379_2014-04-170.htm,75,2014-04-17,ac,ba,cc,,,,,,,,,,,,,,,,,,,,,,,
1,102379,102379_2014-04-170.htm,75,2014-04-17,diane c. creel*,65,2014,retired,—,—,—,3,,,,,,,,,,,,,,,,,,
2,102379,102379_2014-04-170.htm,75,2014-04-17,mickey p. foret*,68,2003,retired,c,—,—,2,,,,,,,,,,,,,,,,,,
3,102379,102379_2014-04-170.htm,75,2014-04-17,"senator william h. frist, m.d.*",62,2009,partner at cressey & company lp,—,m,—,1,,,,,,,,,,,,,,,,,,
4,102379,102379_2014-04-170.htm,75,2014-04-17,lydia h. kennard*,59,2007,president and ceo of kdg construction consulting,—,c,—,2,,,,,,,,,,,,,,,,,,
5,102379,102379_2014-04-170.htm,75,2014-04-17,martin m. koffel,75,1989,chairman & ceo of urs corporation,—,—,—,0,,,,,,,,,,,,,,,,,,
6,102379,102379_2014-04-170.htm,75,2014-04-17,timothy r. mclevish*,59,2012,"executive vice president of kraft foods group, inc.",m,—,—,2,,,,,,,,,,,,,,,,,,
7,102379,102379_2014-04-170.htm,75,2014-04-17,"general joseph w. ralston, usaf ret.*",70,2003,vice chairman of the cohen group,m,m,c,2,,,,,,,,,,,,,,,,,,
8,102379,102379_2014-04-170.htm,75,2014-04-17,john d. roach*,70,2003,chairman & ceo of stonegate international,m,—,m,2,,,,,,,,,,,,,,,,,,
9,102379,102379_2014-04-170.htm,75,2014-04-17,"william h. schumann, iii*",63,2014,retired,—,—,—,3,,,,,,,,,,,,,,,,,,
10,102379,102379_2014-04-170.htm,75,2014-04-17,david n. siegel*,52,2014,"president & ceo of frontier airlines, inc.",—,—,—,0,,,,,,,,,,,,,,,,,,
11,102379,102379_2014-04-170.htm,75,2014-04-17,douglas w. stotlar*,53,2007,"president, ceo & director at con-way inc.",—,—,m,1,,,,,,,,,,,,,,,,,,
