,0
300,0.086519115
301,0.072434604
302,0.08953722
303,0.0945674
304,0.06941649
305,0.049295772
306,0.033199195
307,0.027162977
308,0.020120723
309,0.036217302
310,0.03722334
311,0.030181086
312,0.018108651
313,0.02112676
314,0.013078471
315,0.023138832
316,0.026156941
317,0.027162977
318,0.030181086
319,0.028169014
320,0.026156941
321,0.026156941
322,0.03118712
323,0.035211265
324,0.036217302
325,0.03722334
326,0.064386316
327,0.083501
328,0.09154929
329,0.090543255
330,0.10261569
331,0.0945674
332,0.087525144
333,0.1418511
334,0.21227363
335,0.24346076
336,0.27263582
337,0.250503
338,0.20120724
339,0.14788732
340,0.11468813
341,0.10261569
342,0.108651906
343,0.13581489
344,0.12072434
345,0.14889336
346,0.1277666
347,0.12877263
348,0.14084506
349,0.14889336
350,0.15090543
351,0.15492958
352,0.19818912
353,0.2364185
354,0.26257545
355,0.27062374
356,0.26760563
357,0.26458752
358,0.24245472
359,0.20623742
360,0.16096579
361,0.15090543
362,0.14889336
363,0.20925553
364,0.21026157
365,0.18410462
366,0.16197182
367,0.18309858
368,0.23138832
369,0.17102616
370,0.17303823
371,0.15492958
372,0.167002
373,0.1780684
374,0.19215292
375,0.21327966
376,0.25150904
377,0.2696177
378,0.31891346
379,0.29275653
380,0.3148893
381,0.2837022
382,0.2837022
383,0.30482897
384,0.3511066
385,0.40945673
386,0.36317906
387,0.23541246
388,0.1498994
389,0.14788732
390,0.18511066
391,0.16197182
392,0.13782696
393,0.14688128
394,0.14486921
395,0.15492958
396,0.17404427
397,0.1891348
398,0.20422535
399,0.23440643
400,0.41046277
401,0.43762574
402,0.40543258
403,0.36217302
404,0.40442654
405,0.36016095
406,0.38531187
407,0.334004
408,0.27565393
409,0.25754526
410,0.30382293
411,0.33199194
412,0.36921528
413,0.29879275
414,0.33299798
415,0.32494968
416,0.34104627
417,0.3028169
418,0.31187123
419,0.30684105
420,0.3148893
421,0.33802816
422,0.3591549
423,0.48792756
424,0.4285714
425,0.40543258
426,0.37625754
427,0.33501005
428,0.34507042
429,0.36619717
430,0.39134806
431,0.37022132
432,0.26861167
433,0.07142857
434,0.08148893
435,0.051307846
436,0.049295772
437,0.04426559
438,0.045271628
439,0.035211265
440,0.029175049
441,0.027162977
442,0.029175049
443,0.016096579
444,0.023138832
445,0.028169014
446,0.022132795
447,0.011066398
448,0.025150904
449,0.016096579
450,0.020120723
451,0.020120723
452,0.018108651
453,0.018108651
454,0.017102616
455,0.017102616
456,0.017102616
457,0.015090543
458,0.019114688
459,0.016096579
460,0.018108651
461,0.018108651
462,0.018108651
463,0.026156941
464,0.026156941
465,0.025150904
466,0.02414487
467,0.015090543
468,0.017102616
469,0.015090543
470,0.02112676
471,0.040241446
472,0.051307846
473,0.045271628
474,0.06136821
475,0.072434604
476,0.038229376
477,0.035211265
478,0.029175049
479,0.026156941
480,0.018108651
481,0.015090543
482,0.015090543
483,0.022132795
484,0.02112676
485,0.019114688
486,0.022132795
487,0.025150904
488,0.022132795
489,0.026156941
490,0.032193158
491,0.030181086
492,0.032193158
493,0.030181086
494,0.032193158
495,0.03722334
496,0.049295772
497,0.0472837
498,0.03923541
499,0.035211265
500,0.04828974
501,0.049295772
502,0.02414487
503,0.023138832
504,0.020120723
505,0.019114688
506,0.016096579
507,0.022132795
508,0.02414487
509,0.02414487
510,0.041247483
511,0.023138832
512,0.019114688
513,0.015090543
514,0.019114688
515,0.017102616
516,0.017102616
517,0.022132795
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.08853118
586,0.08551308
587,0.090543255
588,0.1277666
589,0.14486921
590,0.20422535
591,0.2002012
592,0.23239435
593,0.27565393
594,0.3420523
595,0.2997988
596,0.2696177
597,0.30080482
598,0.30181086
599,0.24144869
600,0.2142857
601,0.17203219
602,0.15392354
603,0.15392354
604,0.14084506
605,0.14788732
606,0.15895371
607,0.15392354
608,0.15492958
609,0.14386317
610,0.090543255
611,0.05533199
612,0.052313883
613,0.041247483
614,0.029175049
615,0.03722334
616,0.049295772
617,0.056338027
618,0.038229376
619,0.03722334
620,0.028169014
621,0.020120723
622,0.022132795
623,0.027162977
624,0.03420523
625,0.027162977
626,0.032193158
627,0.028169014
628,0.028169014
629,0.018108651
630,0.017102616
631,0.016096579
632,0.018108651
633,0.016096579
634,0.012072435
635,0.013078471
636,0.023138832
637,0.02112676
638,0.013078471
639,0.014084507
640,0.023138832
641,0.016096579
642,0.025150904
643,0.020120723
644,0.025150904
645,0.019114688
646,0.02414487
647,0.025150904
648,0.020120723
649,0.02414487
650,0.017102616
651,0.010060362
652,0.011066398
653,0.016096579
654,0.020120723
655,0.013078471
656,0.012072435
657,0.012072435
658,0.012072435
659,0.012072435
660,0.03118712
661,0.036217302
662,0.04225352
663,0.052313883
664,0.026156941
665,0.02414487
666,0.025150904
667,0.043259557
668,0.0472837
669,0.06136821
670,0.06639839
671,0.06539235
672,0.07042253
673,0.036217302
674,0.03722334
675,0.022132795
676,0.02414487
677,0.029175049
678,0.035211265
679,0.035211265
680,0.033199195
681,0.032193158
682,0.025150904
683,0.016096579
684,0.026156941
685,0.032193158
686,0.036217302
687,0.03722334
688,0.045271628
689,0.07142857
690,0.06740443
691,0.06941649
692,0.0945674
693,0.08551308
694,0.035211265
695,0.026156941
696,0.02414487
697,0.020120723
698,0.016096579
699,0.018108651
700,0.019114688
701,0.022132795
702,0.017102616
703,0.018108651
704,0.011066398
705,0.011066398
706,0.016096579
707,0.018108651
708,0.017102616
709,0.019114688
710,0.026156941
711,0.02414487
712,0.054325953
713,0.07142857
714,0.12977867
715,0.14587525
716,0.101609655
717,0.06539235
718,0.07042253
719,0.06740443
720,0.07645875
721,0.07645875
722,0.06841046
723,0.07344064
724,0.07344064
725,0.064386316
726,0.053319916
727,0.072434604
728,0.07847082
729,0.072434604
730,0.056338027
731,0.054325953
732,0.040241446
733,0.049295772
734,0.06338028
735,0.06639839
736,0.064386316
737,0.06338028
738,0.06539235
739,0.064386316
740,0.064386316
741,0.06237424
742,0.056338027
743,0.087525144
744,0.072434604
745,0.104627766
746,0.09758551
747,0.09657948
748,0.086519115
749,0.08551308
750,0.09255533
751,0.05533199
752,0.036217302
753,0.027162977
754,0.025150904
755,0.028169014
756,0.032193158
757,0.035211265
758,0.043259557
759,0.07042253
760,0.083501
761,0.06639839
762,0.07042253
763,0.08048289
764,0.08853118
765,0.06941649
766,0.07142857
767,0.06237424
768,0.07344064
769,0.10764587
770,0.0945674
771,0.12173038
772,0.13279678
773,0.16197182
774,0.12072434
775,0.072434604
776,0.058350097
777,0.03420523
778,0.014084507
779,0.017102616
780,0.015090543
781,0.023138832
782,0.03420523
783,0.09657948
784,0.087525144
785,0.087525144
786,0.09557344
787,0.1056338
788,0.11468813
789,0.10362173
790,0.09959758
791,0.10261569
792,0.104627766
793,0.07847082
794,0.033199195
795,0.029175049
796,0.027162977
797,0.027162977
798,0.026156941
799,0.033199195
800,0.029175049
801,0.03118712
802,0.028169014
803,0.028169014
804,0.06136821
805,0.064386316
806,0.08048289
807,0.09154929
808,0.079476856
809,0.04828974
810,0.059356134
811,0.08249497
812,0.06338028
813,0.04828974
814,0.054325953
815,0.04225352
816,0.0472837
817,0.087525144
818,0.1056338
819,0.090543255
820,0.101609655
821,0.12676056
822,0.11468813
823,0.10362173
824,0.11468813
825,0.10060362
826,0.072434604
827,0.06841046
828,0.072434604
829,0.07142857
830,0.08048289
831,0.07042253
832,0.06338028
833,0.06740443
834,0.06237424
835,0.06941649
836,0.058350097
837,0.051307846
838,0.051307846
839,0.054325953
840,0.045271628
841,0.0472837
842,0.08551308
843,0.07847082
844,0.06841046
845,0.064386316
846,0.06539235
847,0.08048289
848,0.07444668
849,0.093561366
850,0.07746479
851,0.06740443
852,0.08450704
853,0.07746479
854,0.083501
855,0.08249497
856,0.10060362
857,0.19014084
858,0.09959758
859,0.07142857
860,0.043259557
861,0.064386316
862,0.06841046
863,0.06941649
864,0.06539235
865,0.07142857
866,0.07746479
867,0.08148893
868,0.08853118
869,0.090543255
870,0.09255533
871,0.08853118
872,0.08048289
873,0.10060362
874,0.1056338
875,0.11871227
876,0.12575452
877,0.1418511
878,0.1529175
879,0.16498993
880,0.14788732
881,0.16297786
882,0.15794767
883,0.15694164
884,0.16096579
885,0.17907444
886,0.18812877
887,0.18209255
888,0.1861167
889,0.19818912
890,0.18108651
891,0.17303823
892,0.167002
893,0.13682093
894,0.13380282
895,0.14084506
896,0.15995975
897,0.17002012
898,0.17102616
899,0.18511066
900,0.1639839
901,0.14084506
902,0.14486921
903,0.167002
904,0.19718309
905,0.22837022
906,0.2112676
907,0.23440643
908,0.25955734
909,0.24849093
910,0.23138832
911,0.2746479
912,0.25452715
913,0.2555332
914,0.24245472
915,0.23038228
916,0.2002012
917,0.19416498
918,0.2082495
919,0.17706236
920,0.09154929
921,0.058350097
922,0.03923541
923,0.05030181
924,0.051307846
925,0.049295772
926,0.054325953
927,0.15392354
928,0.18209255
929,0.18209255
930,0.18309858
931,0.15694164
932,0.027162977
933,0.016096579
934,0.022132795
935,0.02112676
936,0.0060362173
937,0.008048289
938,0.008048289
939,0.008048289
940,0.010060362
941,0.0090543255
942,0.020120723
943,0.014084507
944,0.016096579
945,0.014084507
946,0.010060362
947,0.0070422534
948,0.008048289
949,0.012072435
950,0.015090543
951,0.008048289
952,0.011066398
953,0.018108651
954,0.016096579
955,0.011066398
956,0.010060362
957,0.011066398
958,0.010060362
959,0.010060362
960,0.012072435
961,0.012072435
962,0.010060362
963,0.010060362
964,0.0090543255
965,0.0090543255
966,0.011066398
967,0.012072435
968,0.012072435
969,0.012072435
970,0.02112676
971,0.018108651
972,0.013078471
973,0.018108651
974,0.017102616
975,0.019114688
976,0.022132795
977,0.020120723
978,0.02414487
979,0.019114688
980,0.013078471
981,0.017102616
982,0.022132795
983,0.016096579
984,0.016096579
985,0.011066398
986,0.010060362
987,0.0090543255
988,0.011066398
989,0.014084507
990,0.02112676
991,0.026156941
992,0.02112676
993,0.019114688
994,0.013078471
995,0.013078471
996,0.013078471
997,0.013078471
998,0.011066398
999,0.019114688
1000,0.022132795
1001,0.05030181
1002,0.058350097
1003,0.06036217
1004,0.06941649
1005,0.108651906
1006,0.051307846
1007,0.054325953
1008,0.038229376
1009,0.027162977
1010,0.023138832
1011,0.027162977
1012,0.028169014
1013,0.02414487
1014,0.026156941
1015,0.023138832
1016,0.03722334
1017,0.046277665
1018,0.049295772
1019,0.053319916
1020,0.057344064
1021,0.051307846
1022,0.064386316
1023,0.10060362
1024,0.11368209
1025,0.13682093
1026,0.2142857
1027,0.26056337
1028,0.26861167
1029,0.3531187
1030,0.9859155
1031,0.0
1032,0.60261565
1033,0.03923541
1034,0.0070422534
1035,0.008048289
1036,0.0070422534
1037,0.0070422534
1038,0.0070422534
1039,0.016096579
1040,0.019114688
1041,0.015090543
1042,0.02112676
1043,0.018108651
1044,0.016096579
1045,0.015090543
1046,0.016096579
1047,0.016096579
1048,0.02112676
1049,0.036217302
1050,0.051307846
1051,0.06740443
1052,0.046277665
1053,0.045271628
1054,0.027162977
1055,0.02414487
1056,0.018108651
1057,0.015090543
1058,0.017102616
1059,0.011066398
1060,0.016096579
1061,0.016096579
1062,0.03923541
1063,0.025150904
1064,0.017102616
1065,0.008048289
1066,0.011066398
1067,0.014084507
1068,0.015090543
1069,0.015090543
1070,0.013078471
1071,0.013078471
1072,0.026156941
1073,0.05030181
1074,0.07344064
1075,0.09657948
1076,0.116700195
1077,0.14688128
1078,0.11368209
1079,0.09154929
1080,0.07042253
1081,0.06539235
1082,0.051307846
1083,0.029175049
1084,0.030181086
1085,0.026156941
1086,0.026156941
1087,0.02414487
1088,0.02112676
1089,0.02414487
1090,0.03923541
1091,0.079476856
1092,0.09959758
1093,0.11871227
1094,0.14084506
1095,0.15995975
1096,0.16197182
1097,0.16800804
1098,0.17907444
1099,0.19315895
1100,0.19919516
1101,0.2082495
1102,0.23843057
1103,0.24849093
1104,0.22837022
1105,0.17706236
1106,0.11368209
1107,0.046277665
1108,0.018108651
1109,0.013078471
1110,0.022132795
1111,0.015090543
1112,0.018108651
1113,0.018108651
1114,0.012072435
1115,0.011066398
1116,0.011066398
1117,0.012072435
1118,0.0090543255
1119,0.0090543255
1120,0.027162977
1121,0.03118712
1122,0.03923541
1123,0.049295772
1124,0.04828974
1125,0.05030181
1126,0.038229376
1127,0.036217302
1128,0.041247483
1129,0.08048289
1130,0.07042253
1131,0.07444668
1132,0.07746479
1133,0.087525144
1134,0.10764587
1135,0.054325953
1136,0.036217302
1137,0.03420523
1138,0.019114688
1139,0.026156941
1140,0.027162977
1141,0.027162977
1142,0.029175049
1143,0.041247483
1144,0.0472837
1145,0.11569416
1146,0.2665996
1147,0.23742454
1148,0.2977867
1149,0.15995975
1150,0.119718306
1151,0.11569416
1152,0.16901408
1153,0.1780684
1154,0.19215292
1155,0.1861167
1156,0.15794767
1157,0.11468813
1158,0.11770623
1159,0.112676054
1160,0.10764587
1161,0.09657948
1162,0.09959758
1163,0.08249497
1164,0.058350097
1165,0.040241446
1166,0.045271628
1167,0.04426559
1168,0.049295772
1169,0.06539235
1170,0.101609655
1171,0.14688128
1172,0.16599597
1173,0.20623742
1174,0.19215292
1175,0.20523138
1176,0.19114688
1177,0.17505029
1178,0.14486921
1179,0.12072434
1180,0.12273642
1181,0.1529175
1182,0.15895371
1183,0.17907444
1184,0.18511066
1185,0.18511066
1186,0.1861167
1187,0.17605633
1188,0.16599597
1189,0.15090543
1190,0.1639839
1191,0.17303823
1192,0.18511066
1193,0.17907444
1194,0.21227363
1195,0.2142857
1196,0.2837022
1197,0.26257545
1198,0.21629778
1199,0.23440643
1200,0.2364185
1201,0.21529174
1202,0.20623742
1203,0.20724346
1204,0.22132796
1205,0.19215292
1206,0.19014084
1207,0.10965794
1208,0.06539235
1209,0.035211265
1210,0.035211265
1211,0.027162977
1212,0.036217302
1213,0.030181086
1214,0.023138832
1215,0.020120723
1216,0.030181086
1217,0.06941649
1218,0.09959758
1219,0.11770623
1220,0.15492958
1221,0.15492958
1222,0.13682093
1223,0.14386317
1224,0.13279678
1225,0.10060362
1226,0.08953722
1227,0.090543255
1228,0.090543255
1229,0.09959758
1230,0.09255533
1231,0.08048289
1232,0.056338027
1233,0.06036217
1234,0.072434604
1235,0.07645875
1236,0.079476856
1237,0.08450704
1238,0.09255533
1239,0.10060362
1240,0.09557344
1241,0.08148893
1242,0.09557344
1243,0.087525144
1244,0.086519115
1245,0.090543255
1246,0.11167002
1247,0.104627766
1248,0.12977867
1249,0.11770623
1250,0.1056338
1251,0.112676054
1252,0.1307847
1253,0.13480885
1254,0.13682093
1255,0.14285713
1256,0.15090543
1257,0.14889336
1258,0.16096579
1259,0.18008047
1260,0.18410462
1261,0.19215292
1262,0.19617705
1263,0.19718309
1264,0.21931589
1265,0.24748491
1266,0.26559356
1267,0.27565393
1268,0.2837022
1269,0.28470823
1270,0.24346076
1271,0.22837022
1272,0.22434607
1273,0.22837022
1274,0.22837022
1275,0.23843057
1276,0.2444668
1277,0.26358148
1278,0.2977867
1279,0.3028169
1280,0.30382293
1281,0.31287724
1282,0.30885312
1283,0.31388327
1284,0.2997988
1285,0.29376256
1286,0.30080482
1287,0.35513076
1288,0.37022132
1289,0.3108652
1290,0.28571427
1291,0.24547283
1292,0.21931589
1293,0.16498993
1294,0.15392354
1295,0.13581489
1296,0.13480885
1297,0.13983902
1298,0.14889336
1299,0.2112676
1300,0.21931589
1301,0.25452715
1302,0.26760563
1303,0.24245472
1304,0.2364185
1305,0.23843057
1306,0.24949697
1307,0.18108651
1308,0.17706236
1309,0.16599597
1310,0.13883299
1311,0.13682093
1312,0.13682093
1313,0.1307847
1314,0.11871227
1315,0.056338027
1316,0.05533199
1317,0.052313883
1318,0.046277665
1319,0.046277665
1320,0.045271628
1321,0.051307846
1322,0.053319916
1323,0.05030181
1324,0.046277665
1325,0.058350097
1326,0.075452715
1327,0.072434604
1328,0.08249497
1329,0.08148893
1330,0.09154929
1331,0.093561366
1332,0.090543255
1333,0.079476856
1334,0.079476856
1335,0.07042253
1336,0.07042253
1337,0.08450704
1338,0.10362173
1339,0.09557344
1340,0.06639839
1341,0.038229376
1342,0.035211265
1343,0.030181086
1344,0.029175049
1345,0.03118712
1346,0.029175049
1347,0.03118712
1348,0.03420523
1349,0.052313883
1350,0.06539235
1351,0.08953722
1352,0.13883299
1353,0.07746479
1354,0.08853118
1355,0.09557344
1356,0.1056338
1357,0.101609655
1358,0.10261569
1359,0.10362173
1360,0.1056338
1361,0.098591544
1362,0.12474848
1363,0.112676054
1364,0.123742454
1365,0.12676056
1366,0.11468813
1367,0.11569416
1368,0.12877263
1369,0.13883299
1370,0.14587525
1371,0.13983902
1372,0.119718306
1373,0.11468813
1374,0.07847082
1375,0.08048289
1376,0.03722334
1377,0.020120723
1378,0.020120723
1379,0.014084507
1380,0.013078471
1381,0.016096579
1382,0.015090543
1383,0.02112676
1384,0.072434604
1385,0.08551308
1386,0.108651906
1387,0.12877263
1388,0.16197182
1389,0.06941649
1390,0.059356134
1391,0.04225352
1392,0.035211265
1393,0.035211265
1394,0.029175049
1395,0.025150904
1396,0.023138832
1397,0.017102616
1398,0.025150904
1399,0.03923541
1400,0.04426559
1401,0.051307846
1402,0.06136821
1403,0.07042253
1404,0.07042253
1405,0.06539235
1406,0.075452715
1407,0.086519115
1408,0.09154929
1409,0.09557344
1410,0.08953722
1411,0.09657948
1412,0.09959758
1413,0.101609655
1414,0.101609655
1415,0.108651906
1416,0.108651906
1417,0.11569416
1418,0.11167002
1419,0.12072434
1420,0.12575452
1421,0.13883299
1422,0.16498993
1423,0.17002012
1424,0.08249497
1425,0.06338028
1426,0.03722334
1427,0.03722334
1428,0.036217302
1429,0.030181086
1430,0.027162977
1431,0.028169014
1432,0.03420523
1433,0.04426559
1434,0.116700195
1435,0.13983902
1436,0.12977867
1437,0.10965794
1438,0.09758551
1439,0.09255533
1440,0.15895371
1441,0.17907444
1442,0.13581489
1443,0.11167002
1444,0.11468813
1445,0.12173038
1446,0.12676056
1447,0.13380282
1448,0.14688128
1449,0.16599597
1450,0.20321931
1451,0.23138832
1452,0.24849093
1453,0.23742454
1454,0.22837022
1455,0.22535211
1456,0.18812877
1457,0.15090543
1458,0.14486921
1459,0.123742454
1460,0.13480885
1461,0.098591544
1462,0.101609655
1463,0.108651906
1464,0.12676056
1465,0.12575452
1466,0.12173038
1467,0.123742454
1468,0.12676056
1469,0.13179074
1470,0.12676056
1471,0.15694164
1472,0.18812877
1473,0.22132796
1474,0.23843057
1475,0.2535211
1476,0.22736418
1477,0.23239435
1478,0.22334003
1479,0.24748491
1480,0.26257545
1481,0.25754526
1482,0.25653923
1483,0.26458752
1484,0.27062374
1485,0.24949697
1486,0.08953722
1487,0.015090543
1488,0.019114688
1489,0.015090543
1490,0.013078471
1491,0.016096579
1492,0.019114688
1493,0.019114688
1494,0.02414487
1495,0.02414487
1496,0.017102616
1497,0.011066398
1498,0.017102616
1499,0.014084507
1500,0.016096579
1501,0.016096579
1502,0.018108651
1503,0.022132795
1504,0.030181086
1505,0.027162977
1506,0.029175049
1507,0.020120723
1508,0.014084507
1509,0.019114688
1510,0.016096579
1511,0.012072435
1512,0.013078471
1513,0.015090543
1514,0.011066398
1515,0.019114688
1516,0.016096579
1517,0.027162977
1518,0.023138832
1519,0.029175049
1520,0.026156941
1521,0.03923541
1522,0.052313883
1523,0.06539235
1524,0.09154929
1525,0.10362173
1526,0.09959758
1527,0.09959758
1528,0.10362173
1529,0.09657948
1530,0.07645875
1531,0.06941649
1532,0.083501
1533,0.06237424
1534,0.051307846
1535,0.053319916
1536,0.06841046
1537,0.07142857
1538,0.06237424
1539,0.058350097
1540,0.06941649
1541,0.07444668
1542,0.06740443
1543,0.057344064
1544,0.06941649
1545,0.083501
1546,0.09255533
1547,0.10060362
1548,0.108651906
1549,0.13279678
1550,0.13279678
1551,0.13480885
1552,0.12877263
1553,0.12474848
1554,0.116700195
1555,0.11468813
1556,0.07042253
1557,0.07645875
1558,0.06841046
1559,0.07444668
1560,0.075452715
1561,0.06338028
1562,0.07344064
1563,0.06136821
1564,0.06338028
1565,0.06539235
1566,0.043259557
1567,0.029175049
1568,0.028169014
1569,0.026156941
1570,0.029175049
1571,0.032193158
1572,0.033199195
1573,0.043259557
1574,0.05030181
1575,0.056338027
1576,0.06338028
1577,0.0472837
1578,0.027162977
1579,0.020120723
1580,0.016096579
1581,0.005030181
1582,0.0070422534
1583,0.008048289
1584,0.010060362
1585,0.013078471
1586,0.011066398
1587,0.013078471
1588,0.020120723
1589,0.018108651
1590,0.018108651
1591,0.014084507
1592,0.020120723
1593,0.019114688
1594,0.020120723
1595,0.020120723
1596,0.023138832
1597,0.02112676
1598,0.014084507
1599,0.016096579
1600,0.016096579
1601,0.026156941
1602,0.022132795
1603,0.027162977
1604,0.051307846
1605,0.046277665
1606,0.051307846
1607,0.04828974
1608,0.06136821
1609,0.058350097
1610,0.08551308
1611,0.08450704
1612,0.087525144
1613,0.11167002
1614,0.1056338
1615,0.07042253
1616,0.053319916
1617,0.04828974
1618,0.04426559
1619,0.033199195
1620,0.03722334
1621,0.040241446
1622,0.03420523
1623,0.032193158
1624,0.033199195
1625,0.051307846
1626,0.06237424
1627,0.06841046
1628,0.08953722
1629,0.101609655
1630,0.10663983
1631,0.14486921
1632,0.14285713
1633,0.14084506
1634,0.15895371
1635,0.13581489
1636,0.14587525
1637,0.16197182
1638,0.18410462
1639,0.2002012
1640,0.22535211
1641,0.19416498
1642,0.16800804
1643,0.16297786
1644,0.1639839
1645,0.1639839
1646,0.15492958
1647,0.19014084
1648,0.2112676
1649,0.22334003
1650,0.21730381
1651,0.22032192
1652,0.22434607
1653,0.2142857
1654,0.31589535
1655,0.059356134
1656,0.038229376
1657,0.029175049
1658,0.027162977
1659,0.020120723
1660,0.018108651
1661,0.019114688
1662,0.014084507
1663,0.019114688
1664,0.023138832
1665,0.014084507
1666,0.012072435
1667,0.012072435
1668,0.016096579
1669,0.016096579
1670,0.017102616
1671,0.019114688
1672,0.032193158
1673,0.053319916
1674,0.054325953
1675,0.052313883
1676,0.09154929
1677,0.079476856
1678,0.07142857
1679,0.0472837
1680,0.040241446
